Invoice Date,Invoice Quantity,Sales Zone,Sales Location
6/13/2024,200,West,BHP
6/13/2024,150,North,GZB
6/13/2024,5,East,DGP
6/14/2024,1,East,DGP
6/14/2024,50,East,PTA
6/14/2024,15,East,DGP
6/14/2024,3,East,DGP
6/14/2024,1,East,DGP
6/14/2024,5,North,GRN
6/14/2024,5,North,GRN
6/14/2024,5,North,GRN
6/14/2024,200,North,DLI
6/14/2024,200,North,JPR
6/15/2024,10,East,DGP
6/15/2024,6,East,DGP
6/15/2024,200,North,JPR
6/15/2024,20,East,DGP
6/15/2024,20,East,DGP
6/15/2024,11,East,DGP
6/16/2024,200,North,GRN
6/16/2024,150,North,GZB
6/16/2024,50,East,PTA
6/16/2024,1,North,GRN
6/17/2024,200,North,DLI
6/17/2024,2,East,DGP
6/17/2024,10,East,DGP
6/18/2024,2,East,DGP
6/18/2024,200,West,BHP
6/18/2024,100,North,LKW
6/18/2024,8,North,GRN
6/18/2024,150,North,LKW
6/18/2024,150,North,LKW
6/18/2024,75,North,JMU
6/18/2024,150,North,GZB
6/18/2024,200,North,JPR
6/19/2024,100,North,LKW
6/19/2024,150,West,BHP
6/19/2024,200,North,DLI
6/19/2024,200,North,GZB
6/19/2024,200,North,GZB
6/19/2024,120,North,GRN
6/19/2024,40,North,GRN
6/19/2024,200,North,GZB
6/19/2024,2,East,DGP
6/19/2024,1,West,PNE
6/20/2024,100,North,GRN
6/20/2024,100,North,GRN
6/20/2024,200,North,GZB
6/20/2024,5,East,DGP
6/20/2024,1,East,DGP
6/20/2024,6,East,DGP
6/20/2024,100,North,LKW
6/20/2024,80,North,JMU
6/20/2024,120,North,JMU
6/20/2024,60,East,DGP
6/20/2024,20,East,DGP
6/20/2024,120,North,JMU
6/20/2024,80,North,JMU
6/20/2024,200,North,GZB
6/20/2024,80,North,JMU
6/20/2024,120,North,JMU
6/20/2024,200,West,BHP
6/20/2024,40,North,JMU
6/20/2024,120,North,JMU
6/21/2024,4,East,DGP
6/21/2024,150,North,GRN
6/21/2024,40,North,JMU
6/21/2024,40,North,JMU
6/21/2024,120,North,JMU
6/21/2024,100,North,JMU
6/21/2024,100,North,JMU
6/21/2024,150,North,LKW
6/21/2024,150,North,LKW
6/21/2024,200,North,GRN
6/21/2024,150,East,DGP
6/21/2024,160,North,JMU
6/21/2024,40,North,JMU
6/21/2024,1,East,DGP
6/21/2024,1,East,DGP
6/21/2024,150,North,GZB
6/21/2024,100,North,GZB
6/21/2024,150,North,GZB
6/21/2024,200,West,BHP
6/21/2024,1,East,DGP
6/21/2024,85,East,DGP
6/21/2024,80,North,JMU
6/21/2024,70,North,JMU
6/21/2024,2,East,DGP
6/21/2024,1,East,DGP
6/21/2024,1,East,DGP
6/21/2024,2,East,DGP
6/22/2024,1,North,DLI
6/22/2024,15,East,DGP
6/22/2024,200,North,GZB
6/23/2024,80,East,PTA
6/23/2024,40,North,JMU
6/23/2024,40,North,JMU
6/23/2024,120,North,JMU
6/23/2024,200,North,GZB
6/23/2024,150,North,GRN
6/23/2024,150,North,DLI
6/23/2024,2,West,PNE
6/24/2024,1,East,DGP
6/24/2024,1,East,DGP
6/24/2024,1,East,DGP
6/25/2024,200,North,GRN
6/25/2024,120,North,JMU
6/25/2024,30,North,JMU
6/25/2024,120,North,JMU
6/25/2024,40,North,JMU
6/25/2024,150,North,GRN
6/25/2024,120,North,GRN
6/25/2024,80,North,GRN
6/25/2024,50,North,GZB
6/25/2024,150,North,GZB
6/25/2024,1,East,DGP
6/25/2024,1,East,DGP
6/25/2024,2,East,DGP
6/25/2024,1,East,DGP
6/25/2024,120,North,JMU
6/25/2024,80,North,JMU
6/25/2024,150,East,DGP
6/25/2024,200,East,DGP
6/25/2024,1,East,DGP
6/25/2024,1,East,DGP
6/25/2024,20,East,DGP
6/25/2024,20,East,DGP
6/25/2024,20,East,DGP
6/25/2024,20,East,DGP
6/25/2024,200,East,DGP
6/25/2024,200,East,DGP
6/26/2024,200,East,DGP
6/26/2024,50,East,DGP
6/26/2024,100,East,DGP
6/26/2024,120,North,JMU
6/26/2024,80,North,JMU
6/26/2024,200,East,DGP
6/26/2024,200,East,DGP
6/26/2024,150,North,GRN
6/26/2024,25,North,GRN
6/26/2024,120,North,GRN
6/26/2024,30,North,GRN
6/26/2024,20,North,LKW
6/26/2024,150,East,DGP
6/26/2024,15,North,LKW
6/27/2024,200,North,JPR
6/27/2024,200,East,DGP
6/27/2024,20,North,LKW
6/27/2024,13,West,PNE
6/27/2024,7,West,PNE
6/28/2024,2,East,DGP
6/28/2024,200,North,DLI
6/28/2024,200,North,JPR
6/28/2024,200,North,DLI
6/28/2024,5,West,PNE
6/28/2024,2,East,DGP
6/28/2024,160,East,DGP
6/28/2024,160,East,DGP
6/28/2024,3,West,PNE
6/29/2024,3,East,DGP
6/29/2024,2,West,PNE
6/29/2024,5,West,PNE
6/29/2024,2,West,PNE
6/29/2024,4,North,DLI
6/29/2024,10,West,PNE
6/29/2024,1,West,PNE
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,10,North,JPR
7/2/2024,1,East,DGP
7/2/2024,10,North,JPR
7/2/2024,5,North,JPR
7/2/2024,20,North,JPR
7/2/2024,5,North,JPR
7/2/2024,20,North,JPR
7/2/2024,5,North,JPR
7/2/2024,20,North,JPR
7/2/2024,5,North,JPR
7/2/2024,5,North,JPR
7/2/2024,20,North,JPR
7/2/2024,10,North,JPR
7/2/2024,8,North,JPR
7/2/2024,5,North,JPR
7/2/2024,2,North,JPR
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,5,North,JPR
7/2/2024,5,North,JPR
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,5,North,JPR
7/2/2024,5,North,JPR
7/2/2024,5,North,JPR
7/2/2024,5,North,JPR
7/2/2024,10,North,JPR
7/2/2024,5,North,JPR
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,20,North,JPR
7/2/2024,12,North,JPR
7/2/2024,5,North,JPR
7/2/2024,3,North,JPR
7/2/2024,10,North,JPR
7/2/2024,5,North,JPR
7/2/2024,20,North,JPR
7/2/2024,15,North,JPR
7/2/2024,10,North,JPR
7/2/2024,20,North,JPR
7/3/2024,1,East,DGP
7/3/2024,20,North,JPR
7/3/2024,20,North,JPR
7/3/2024,10,North,JPR
7/3/2024,10,North,JPR
7/3/2024,10,North,LKW
7/3/2024,10,North,LKW
7/4/2024,5,North,DLI
7/4/2024,10,North,GZB
7/4/2024,20,North,GZB
7/4/2024,10,North,GZB
7/4/2024,20,North,GZB
7/4/2024,20,North,GZB
7/4/2024,20,North,LKW
7/4/2024,10,North,LKW
7/4/2024,2,West,BHP
7/4/2024,10,West,BHP
7/4/2024,20,North,GZB
7/4/2024,20,North,GZB
7/4/2024,2,North,LKW
7/5/2024,20,West,BHP
7/5/2024,20,West,BHP
7/5/2024,10,West,BHP
7/5/2024,5,North,DLI
7/5/2024,5,North,DLI
7/5/2024,20,West,BHP
7/5/2024,10,West,BHP
7/5/2024,30,North,JMU
7/5/2024,10,North,JMU
7/5/2024,10,North,JMU
7/5/2024,20,North,LKW
7/5/2024,10,North,LKW
7/5/2024,12,North,JMU
7/5/2024,2,North,GRN
7/5/2024,20,North,GRN
7/5/2024,10,West,BHP
7/5/2024,10,West,BHP
7/5/2024,10,North,GRN
7/5/2024,7,North,GRN
7/5/2024,8,North,GRN
7/6/2024,5,North,JPR
7/6/2024,5,West,BHP
7/6/2024,5,North,JMU
7/6/2024,15,North,GZB
7/6/2024,30,North,GRN
7/6/2024,10,North,GRN
7/6/2024,9,North,GRN
7/6/2024,5,North,GRN
7/8/2024,2,North,JMU
7/8/2024,6,North,DLI
7/9/2024,5,North,DLI
7/9/2024,15,North,LKW
7/9/2024,30,North,LKW
7/9/2024,10,North,LKW
7/9/2024,2,West,PNE
7/10/2024,4,North,JMU
7/10/2024,27,North,JMU
7/11/2024,1,North,LKW
7/11/2024,15,North,LKW
7/11/2024,10,North,GRN
7/11/2024,3,North,GRN
7/11/2024,5,North,LKW
7/12/2024,10,North,GRN
7/12/2024,1,North,GRN
7/12/2024,10,North,LKW
7/12/2024,4,West,PNE
7/12/2024,120,South,HBI
7/12/2024,30,South,HBI
7/12/2024,8,North,LKW
7/13/2024,27,North,JMU
7/13/2024,7,North,DLI
7/13/2024,10,North,LKW
7/13/2024,7,West,BHP
7/15/2024,5,North,DLI
7/15/2024,15,North,GRN
7/15/2024,4,North,GRN
7/15/2024,10,North,GRN
7/15/2024,5,North,GRN
7/16/2024,2,North,LKW
7/16/2024,10,North,GRN
7/17/2024,2,North,DLI
7/17/2024,20,North,GRN
7/17/2024,4,North,GRN
7/18/2024,2,North,LKW
7/18/2024,5,West,PNE
7/18/2024,2,North,GRN
7/18/2024,10,North,GRN
7/18/2024,10,North,LKW
7/18/2024,10,North,GRN
7/18/2024,20,North,GRN
7/18/2024,3,North,GRN
7/19/2024,5,North,DLI
7/19/2024,10,North,DLI
7/19/2024,3,North,DLI
7/19/2024,2,North,JPR
7/19/2024,10,North,GRN
7/19/2024,5,North,GRN
7/19/2024,10,North,GRN
7/20/2024,1,East,DGP
7/20/2024,4,North,DLI
7/20/2024,3,North,DLI
7/20/2024,10,North,GRN
7/20/2024,30,North,GRN
7/20/2024,3,North,GRN
7/20/2024,5,North,GRN
7/22/2024,20,North,DLI
7/22/2024,3,North,DLI
7/22/2024,2,North,JPR
7/22/2024,2,East,DGP
7/22/2024,20,North,GRN
7/22/2024,25,North,GRN
7/22/2024,25,North,GRN
7/22/2024,10,North,GRN
7/22/2024,6,North,GRN
7/22/2024,30,North,GRN
7/23/2024,2,North,DLI
7/23/2024,3,North,DLI
7/23/2024,20,North,JPR
7/23/2024,2,West,PNE
7/23/2024,20,North,JPR
7/23/2024,20,North,JPR
7/23/2024,15,North,JPR
7/23/2024,25,North,GRN
7/23/2024,25,North,GRN
7/23/2024,5,North,GRN
7/23/2024,3,North,JPR
7/23/2024,10,North,JPR
7/23/2024,5,North,JPR
7/23/2024,10,North,JPR
7/23/2024,15,North,JPR
7/23/2024,10,North,JPR
7/23/2024,10,North,JPR
7/23/2024,3,North,JPR
7/23/2024,5,North,JPR
7/23/2024,10,North,JPR
7/24/2024,3,North,DLI
7/24/2024,5,North,JPR
7/24/2024,5,North,JPR
7/24/2024,7,South,HBI
7/24/2024,2,North,DLI
7/24/2024,3,North,LKW
7/24/2024,15,West,PNE
7/24/2024,5,North,LKW
7/24/2024,6,North,LKW
7/24/2024,5,North,LKW
7/25/2024,20,North,DLI
7/25/2024,10,North,DLI
7/25/2024,20,North,JPR
7/25/2024,5,North,JPR
7/25/2024,15,North,LKW
7/25/2024,3,North,JMU
7/25/2024,1,North,JMU
7/25/2024,20,North,DLI
7/25/2024,2,North,JPR
7/25/2024,31,West,PNE
7/26/2024,1,North,DLI
7/26/2024,2,South,HBI
7/26/2024,15,North,JPR
7/26/2024,3,North,JPR
7/26/2024,5,North,LKW
7/26/2024,7,North,LKW
7/26/2024,3,North,LKW
7/27/2024,2,North,JMU
7/27/2024,3,North,LKW
7/28/2024,25,North,LKW
7/28/2024,2,North,LKW
7/29/2024,10,North,DLI
7/29/2024,4,North,DLI
7/29/2024,5,North,DLI
7/29/2024,20,North,DLI
7/29/2024,5,North,DLI
7/29/2024,10,North,JPR
7/29/2024,50,South,HBI
7/29/2024,2,North,JPR
7/29/2024,1,North,JPR
7/29/2024,5,North,JPR
7/29/2024,10,North,JPR
7/29/2024,10,North,JPR
7/29/2024,10,North,JPR
7/29/2024,20,North,JPR
7/29/2024,10,North,JPR
7/29/2024,5,North,JPR
7/29/2024,6,North,JPR
7/29/2024,3,North,JPR
7/29/2024,2,North,JPR
7/29/2024,5,North,JPR
7/29/2024,20,North,JPR
7/29/2024,5,North,JPR
7/29/2024,10,North,JPR
7/29/2024,10,North,GRN
7/29/2024,20,North,GRN
7/29/2024,5,North,JPR
7/29/2024,3,North,JPR
7/29/2024,10,North,JPR
7/29/2024,10,North,LKW
7/30/2024,5,North,JPR
7/30/2024,20,North,JPR
7/30/2024,5,North,JPR
7/30/2024,4,North,JPR
7/30/2024,5,North,JPR
7/30/2024,20,North,JPR
7/30/2024,5,North,JPR
7/30/2024,7,North,JPR
7/30/2024,20,North,JPR
7/30/2024,5,North,JPR
7/30/2024,7,North,JPR
7/30/2024,5,North,JPR
7/30/2024,5,North,LKW
7/30/2024,5,North,GRN
7/31/2024,10,North,DLI
7/31/2024,2,North,DLI
7/31/2024,10,North,GRN
7/31/2024,20,North,GZB
7/31/2024,3,North,JPR
7/31/2024,22,North,GRN
7/31/2024,20,North,GZB
7/31/2024,10,North,GZB
7/31/2024,5,North,JPR
7/31/2024,3,North,JPR
7/31/2024,12,North,LKW
7/31/2024,25,North,GRN
7/31/2024,25,North,GRN
7/31/2024,15,North,DLI
7/31/2024,10,North,JPR
7/31/2024,5,North,JPR
7/31/2024,2,North,DLI
7/31/2024,5,North,DLI
7/31/2024,20,North,DLI
7/31/2024,10,North,DLI
7/31/2024,20,North,DLI
7/31/2024,15,North,JPR
7/31/2024,9,North,GRN
7/31/2024,10,North,GRN
7/31/2024,3,North,DLI
7/31/2024,5,North,DLI
7/12/2024,1,North,DLI
7/12/2024,1,North,DLI
8/1/2024,10,North,GRN
8/1/2024,20,North,GRN
8/1/2024,13,North,GRN
8/1/2024,10,North,GRN
8/1/2024,5,North,GRN
8/1/2024,5,North,GRN
8/1/2024,3,North,LKW
8/1/2024,20,North,LKW
8/1/2024,5,North,GZB
8/1/2024,1,South,MDI
8/1/2024,10,North,JPR
8/1/2024,3,North,JPR
8/1/2024,5,North,JPR
8/1/2024,2,South,HBI
8/1/2024,20,North,JPR
8/1/2024,20,North,JPR
8/1/2024,10,North,JPR
8/1/2024,60,South,KCI
8/1/2024,20,North,JPR
8/1/2024,20,North,JPR
8/1/2024,10,North,JPR
8/1/2024,15,North,GRN
8/1/2024,15,North,GRN
8/1/2024,20,North,LKW
8/2/2024,22,West,BHP
8/2/2024,2,North,DLI
8/2/2024,10,North,GRN
8/2/2024,20,North,GRN
8/2/2024,20,North,GRN
8/2/2024,10,South,KCI
8/2/2024,5,South,KCI
8/2/2024,25,North,LKW
8/2/2024,10,North,GRN
8/2/2024,15,North,GRN
8/2/2024,10,North,GRN
8/2/2024,20,North,LKW
8/2/2024,2,North,LKW
8/3/2024,15,North,LKW
8/3/2024,3,South,KCI
8/3/2024,5,South,KCI
8/3/2024,15,South,KCI
8/5/2024,1,East,DGP
8/5/2024,16,North,GRN
8/5/2024,4,North,GRN
8/5/2024,6,North,GRN
8/6/2024,1,North,DLI
8/6/2024,15,North,DLI
8/6/2024,5,North,DLI
8/6/2024,20,North,JPR
8/6/2024,5,North,JPR
8/6/2024,5,North,LKW
8/6/2024,12,South,MDI
8/6/2024,10,North,GRN
8/6/2024,10,South,MDI
8/7/2024,2,North,DLI
8/7/2024,10,North,JPR
8/7/2024,50,North,DLI
8/7/2024,10,North,GRN
8/7/2024,10,North,GRN
8/7/2024,10,North,GRN
8/7/2024,3,North,LKW
8/7/2024,1,South,KCI
8/7/2024,1,South,KCI
8/7/2024,1,South,KCI
8/7/2024,1,South,KCI
8/8/2024,3,South,KCI
8/8/2024,20,West,BHP
8/8/2024,5,West,BHP
8/9/2024,10,West,PNE
8/9/2024,10,North,LKW
8/9/2024,10,North,GRN
8/9/2024,10,North,GRN
8/9/2024,4,North,GRN
8/10/2024,10,South,HBI
8/10/2024,3,East,DGP
8/10/2024,10,North,JPR
8/10/2024,1,East,DGP
8/10/2024,1,East,DGP
8/12/2024,10,North,DLI
8/12/2024,4,North,DLI
8/12/2024,5,North,DLI
8/12/2024,2,North,DLI
8/12/2024,2,North,LKW
8/12/2024,15,West,BHP
8/12/2024,20,North,DLI
8/12/2024,2,North,GRN
8/12/2024,20,North,JPR
8/12/2024,20,South,KCI
8/12/2024,20,South,KCI
8/12/2024,5,South,KCI
8/13/2024,2,West,PNE
8/13/2024,1,West,PNE
8/13/2024,20,West,BHP
8/14/2024,15,South,KCI
8/14/2024,15,North,DLI
8/14/2024,5,East,DGP
8/14/2024,5,West,BHP
8/14/2024,3,East,PTA
8/14/2024,3,South,KCI
8/14/2024,4,North,JPR
8/14/2024,10,South,KCI
8/14/2024,2,West,BHP
8/14/2024,3,West,PNE
8/14/2024,5,West,PNE
8/15/2024,18,South,HBI
8/15/2024,3,South,KCI
8/15/2024,5,South,KCI
8/15/2024,3,South,KCI
8/15/2024,3,South,KCI
8/15/2024,5,South,KCI
8/15/2024,3,South,KCI
8/15/2024,3,South,KCI
8/15/2024,3,South,KCI
8/15/2024,2,South,KCI
8/16/2024,2,East,DGP
8/16/2024,6,South,HBI
8/16/2024,1,North,JPR
8/16/2024,1,North,JPR
8/16/2024,3,South,KCI
8/16/2024,5,North,DLI
8/16/2024,1,East,DGP
8/16/2024,1,East,DGP
8/16/2024,1,East,DGP
8/16/2024,20,South,MDI
8/16/2024,3,East,DGP
8/17/2024,2,South,HBI
8/17/2024,1,North,LKW
8/17/2024,5,West,BHP
8/17/2024,15,West,BHP
8/17/2024,6,South,KCI
8/17/2024,3,West,PNE
8/17/2024,1,South,HBI
8/19/2024,1,North,DLI
8/19/2024,3,East,DGP
8/19/2024,2,East,DGP
8/19/2024,20,North,DLI
8/19/2024,10,North,DLI
8/19/2024,20,North,DLI
8/19/2024,30,North,GRN
8/19/2024,20,North,GRN
8/20/2024,3,East,PTA
8/20/2024,20,North,GZB
8/20/2024,20,North,GZB
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,10,North,GRN
8/20/2024,18,North,GRN
8/20/2024,15,North,GRN
8/20/2024,2,South,KCI
8/20/2024,30,North,LKW
8/21/2024,20,North,DLI
8/21/2024,2,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/22/2024,1,North,DLI
8/22/2024,9,North,JPR
8/22/2024,1,East,DGP
8/22/2024,5,South,HBI
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,North,JMU
8/23/2024,1,East,DGP
8/23/2024,1,East,DGP
8/23/2024,5,North,JPR
8/23/2024,6,North,JPR
8/23/2024,6,North,JPR
8/23/2024,1,North,GRN
8/23/2024,3,South,HBI
8/23/2024,1,West,BHP
8/23/2024,1,West,BHP
8/23/2024,1,West,BHP
8/23/2024,1,West,BHP
8/23/2024,1,West,BHP
8/23/2024,1,West,BHP
8/23/2024,1,West,BHP
8/24/2024,7,North,JMU
8/24/2024,5,North,DLI
8/24/2024,1,West,PNE
8/24/2024,1,North,GZB
8/24/2024,29,North,GZB
8/24/2024,20,North,DLI
8/24/2024,10,North,GZB
8/24/2024,20,North,JPR
8/24/2024,20,North,JPR
8/24/2024,20,North,JPR
8/24/2024,20,North,JPR
8/24/2024,5,North,JPR
8/24/2024,2,East,PTA
8/24/2024,5,North,DLI
8/25/2024,8,North,GRN
8/25/2024,2,East,DGP
8/26/2024,1,North,LKW
8/26/2024,20,North,DLI
8/26/2024,20,North,DLI
8/26/2024,20,North,DLI
8/26/2024,15,North,LKW
8/26/2024,1,East,PTA
8/26/2024,3,North,JPR
8/26/2024,20,North,JPR
8/26/2024,20,North,JPR
8/26/2024,1,East,PTA
8/26/2024,20,East,PTA
8/26/2024,10,East,PTA
8/27/2024,10,North,GZB
8/27/2024,10,North,GZB
8/27/2024,2,North,JPR
8/27/2024,5,North,GRN
8/27/2024,10,North,GRN
8/27/2024,9,West,BHP
8/27/2024,1,West,PNE
8/28/2024,1,North,JMU
8/28/2024,5,North,JPR
8/28/2024,12,North,LKW
8/28/2024,1,South,MDI
8/28/2024,5,North,DLI
8/28/2024,20,North,GZB
8/28/2024,7,North,GZB
8/28/2024,3,North,DLI
8/28/2024,20,North,LKW
8/28/2024,20,North,LKW
8/28/2024,30,North,GRN
8/28/2024,10,North,GRN
8/28/2024,5,North,GRN
8/29/2024,10,North,JPR
8/29/2024,7,North,LKW
8/29/2024,20,North,GZB
8/29/2024,5,North,GZB
8/29/2024,2,South,HBI
8/29/2024,5,North,GZB
8/29/2024,13,North,GZB
8/29/2024,15,North,LKW
8/29/2024,3,North,DLI
8/29/2024,3,North,GZB
8/29/2024,2,West,BHP
8/29/2024,5,North,DLI
8/29/2024,15,North,DLI
8/29/2024,5,North,DLI
8/29/2024,5,North,DLI
8/29/2024,15,North,GZB
8/29/2024,10,North,GZB
8/29/2024,7,North,GRN
8/29/2024,1,West,PNE
8/29/2024,3,East,PTA
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,1,North,GRN
8/29/2024,5,South,HBI
8/29/2024,2,South,HBI
8/29/2024,10,North,GRN
8/30/2024,5,North,DLI
8/30/2024,10,East,PTA
8/30/2024,2,South,HBI
8/30/2024,3,South,HBI
8/30/2024,6,South,HBI
8/30/2024,2,South,HBI
8/30/2024,2,East,PTA
8/30/2024,6,West,BHP
8/30/2024,18,West,BHP
8/30/2024,14,West,PNE
8/30/2024,2,North,JPR
8/30/2024,5,East,DGP
8/30/2024,6,West,BHP
8/30/2024,3,West,BHP
8/30/2024,20,North,JPR
8/30/2024,20,North,JPR
8/30/2024,10,North,JPR
8/30/2024,6,West,BHP
8/30/2024,20,West,BHP
8/30/2024,10,West,BHP
8/30/2024,5,East,DGP
8/30/2024,5,North,GRN
8/30/2024,3,North,GRN
8/30/2024,10,East,PTA
8/31/2024,5,North,GZB
8/31/2024,2,North,DLI
8/31/2024,5,East,DGP
8/31/2024,2,South,HBI
8/31/2024,5,North,GZB
8/31/2024,20,West,PNE
8/31/2024,20,North,JPR
8/31/2024,5,West,BHP
8/31/2024,1,West,BHP
8/31/2024,3,West,BHP
8/31/2024,1,East,DGP
8/31/2024,15,East,DGP
8/31/2024,7,East,PTA
8/31/2024,10,North,JPR
8/31/2024,20,North,JPR
8/31/2024,20,North,JPR
8/31/2024,1,South,HBI
8/31/2024,5,West,PNE
8/31/2024,10,East,PTA
8/31/2024,20,North,LKW
8/31/2024,1,North,DLI
8/31/2024,10,North,GRN
8/31/2024,5,North,JPR
8/31/2024,3,West,BHP
8/1/2024,1,North,DLI
8/1/2024,1,North,DLI
8/7/2024,1,North,GRN
8/7/2024,1,North,GRN
8/7/2024,1,North,GRN
8/10/2024,1,North,GRN
8/9/2024,1,North,GRN
8/8/2024,1,North,JMU
8/10/2024,1,North,JMU
8/3/2024,1,North,LKW
8/3/2024,1,North,LKW
8/3/2024,1,North,LKW
8/2/2024,1,North,LKW
8/9/2024,1,North,LKW
8/8/2024,1,North,LKW
8/10/2024,1,North,JPR
8/10/2024,1,North,JPR
8/10/2024,1,North,JPR
8/10/2024,1,North,JPR
8/10/2024,1,North,JPR
8/3/2024,1,North,JPR
8/2/2024,1,North,JPR
8/2/2024,1,North,JPR
8/2/2024,1,North,JPR
8/2/2024,1,North,JPR
8/9/2024,1,North,JPR
8/3/2024,1,West,BHP
8/9/2024,1,South,HBI
8/9/2024,1,South,KCI
8/13/2024,1,North,GRN
8/13/2024,1,North,GRN
8/14/2024,1,North,GRN
8/17/2024,1,North,GRN
8/17/2024,1,North,JMU
8/17/2024,1,North,JMU
8/16/2024,1,North,JMU
8/15/2024,1,North,LKW
8/12/2024,1,North,JPR
8/15/2024,1,East,DGP
8/17/2024,1,East,DGP
8/15/2024,1,East,PTA
8/13/2024,1,West,BHP
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/22/2024,1,North,DLI
8/20/2024,1,North,GRN
8/21/2024,1,North,GRN
8/21/2024,1,North,GRN
8/22/2024,1,North,GRN
8/23/2024,1,North,GRN
8/22/2024,1,North,GRN
8/23/2024,1,North,GRN
8/23/2024,1,North,GRN
8/23/2024,1,North,GRN
8/23/2024,1,North,GRN
8/23/2024,1,North,GRN
8/24/2024,1,North,GRN
8/24/2024,1,North,GRN
8/22/2024,1,North,JMU
8/19/2024,1,East,DGP
8/21/2024,1,East,PTA
8/21/2024,1,East,PTA
8/24/2024,1,West,BHP
8/24/2024,1,West,BHP
8/24/2024,1,West,BHP
8/24/2024,1,West,BHP
8/25/2024,1,North,DLI
8/25/2024,1,North,GZB
8/25/2024,1,North,GZB
8/25/2024,1,North,GZB
8/28/2024,1,North,JMU
8/25/2024,1,North,LKW
8/25/2024,1,North,LKW
8/25/2024,1,North,LKW
8/25/2024,1,North,LKW
8/25/2024,1,North,LKW
8/25/2024,1,North,LKW
8/25/2024,1,North,LKW
8/25/2024,1,North,LKW
8/27/2024,1,North,JPR
8/27/2024,1,North,JPR
8/27/2024,1,North,JPR
8/25/2024,1,East,DGP
8/25/2024,1,East,DGP
8/25/2024,1,East,PTA
8/25/2024,1,East,PTA
8/28/2024,1,West,BHP
8/31/2024,1,North,DLI
8/31/2024,1,North,DLI
8/31/2024,1,North,DLI
8/30/2024,1,North,GZB
8/31/2024,1,North,JMU
8/30/2024,1,East,PTA
8/30/2024,1,West,BHP
8/30/2024,1,West,BHP
9/1/2024,1,North,GRN
9/1/2024,1,North,GRN
9/1/2024,3,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,1,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,4,North,GRN
9/1/2024,20,North,JPR
9/1/2024,20,North,JPR
9/1/2024,20,North,JPR
9/1/2024,15,North,JPR
9/1/2024,3,West,PNE
9/2/2024,20,North,JPR
9/2/2024,20,North,JPR
9/2/2024,10,North,JPR
9/2/2024,20,North,JPR
9/2/2024,5,North,JPR
9/2/2024,20,West,PNE
9/3/2024,5,North,DLI
9/4/2024,1,West,PNE
9/4/2024,5,West,PNE
9/5/2024,1,East,DGP
9/5/2024,1,West,BHP
9/6/2024,2,North,LKW
9/6/2024,12,North,JPR
9/6/2024,1,North,JPR
9/6/2024,2,North,JMU
9/6/2024,10,West,PNE
9/7/2024,1,North,JPR
9/7/2024,1,North,JPR
9/7/2024,1,North,JPR
9/7/2024,1,North,JPR
9/7/2024,2,North,LKW
